gameorder,game_id,lg_id,_iscopy,year_id,date_game,seasongame,is_playoffs,team_id,fran_id,pts,elo_i,elo_n,win_equiv,opp_id,opp_fran,opp_pts,opp_elo_i,opp_elo_n,game_location,game_result,forecast,notes
61292,201402100MIL,NBA,0,2014,2/10/2014,51,0,MIL,Bucks,86,1279.3118,1266.4353,18.726078,BOS,Celtics,102,1402.627,1415.5034,H,L,0.46649703,NULL
61293,201402100MIN,NBA,0,2014,2/10/2014,52,0,MIN,Timberwolves,89,1546.3307,1529.2581,43.605518,HOU,Rockets,107,1614.2217,1631.2943,H,L,0.54607749,NULL
61293,201402100MIN,NBA,1,2014,2/10/2014,52,0,HOU,Rockets,107,1614.2217,1631.2943,53.863304,MIN,Timberwolves,89,1546.3307,1529.2581,A,W,0.45392251,NULL
61294,201402100TOR,NBA,0,2014,2/10/2014,51,0,TOR,Raptors,108,1562.985,1566.3049,47.441292,NOP,Pelicans,101,1453.4636,1450.1437,H,W,0.7696085,NULL
61294,201402100TOR,NBA,1,2014,2/10/2014,51,0,NOP,Pelicans,101,1453.4636,1450.1437,35.346531,TOR,Raptors,108,1562.985,1566.3049,A,L,0.2303915,NULL
61295,201402110CHA,NBA,1,2014,2/11/2014,53,0,DAL,Mavericks,89,1578.5614,1556.6661,46.451546,CHA,Hornets,114,1440.9894,1462.8846,A,L,0.55386066,NULL
61295,201402110CHA,NBA,0,2014,2/11/2014,52,0,CHA,Hornets,114,1440.9894,1462.8846,36.663044,DAL,Mavericks,89,1578.5614,1556.6661,H,W,0.44613931,NULL
61296,201402110CHI,NBA,1,2014,2/11/2014,50,0,ATL,Hawks,85,1504.1627,1494.7816,39.992809,CHI,Bulls,100,1494.0548,1503.4359,A,L,0.37344623,NULL
61296,201402110CHI,NBA,0,2014,2/11/2014,51,0,CHI,Bulls,100,1494.0548,1503.4359,40.900406,ATL,Hawks,85,1504.1627,1494.7816,H,W,0.62655377,NULL
61297,201402110CLE,NBA,0,2014,2/11/2014,52,0,CLE,Cavaliers,109,1355.5797,1364.923,26.961754,SAC,Kings,99,1427.8375,1418.4943,H,W,0.53983957,NULL
61297,201402110CLE,NBA,1,2014,2/11/2014,52,0,SAC,Kings,99,1427.8375,1418.4943,32.132679,CLE,Cavaliers,109,1355.5797,1364.923,A,L,0.46016043,NULL
61298,201402110LAL,NBA,0,2014,2/11/2014,52,0,LAL,Lakers,79,1387.1189,1369.67,27.403137,UTA,Jazz,96,1436.9399,1454.3888,H,L,0.57171535,NULL
61298,201402110LAL,NBA,1,2014,2/11/2014,51,0,UTA,Jazz,96,1436.9399,1454.3888,35.783997,LAL,Lakers,79,1387.1189,1369.67,A,W,0.42828465,NULL
61299,201402110MEM,NBA,0,2014,2/11/2014,51,0,MEM,Grizzlies,92,1564.4523,1567.5103,47.564545,WAS,Wizards,89,1521.2369,1518.179,H,W,0.69517243,NULL
61299,201402110MEM,NBA,1,2014,2/11/2014,51,0,WAS,Wizards,89,1521.2369,1518.179,42.446285,MEM,Grizzlies,92,1564.4523,1567.5103,A,L,0.30482757,NULL
61300,201402110PHO,NBA,1,2014,2/11/2014,50,0,MIA,Heat,103,1647.7316,1655.7751,56.130943,PHO,Suns,97,1558.5698,1550.5262,A,W,0.48440754,NULL
61300,201402110PHO,NBA,0,2014,2/11/2014,51,0,PHO,Suns,97,1558.5698,1550.5262,45.817616,MIA,Heat,103,1647.7316,1655.7751,H,L,0.51559246,NULL
61301,201402110POR,NBA,0,2014,2/11/2014,52,0,POR,Trailblazers,95,1600.1215,1595.0695,50.345276,OKC,Thunder,98,1726.9146,1731.9666,H,L,0.4615179,NULL
61301,201402110POR,NBA,1,2014,2/11/2014,54,0,OKC,Thunder,98,1726.9146,1731.9666,62.496254,POR,Trailblazers,95,1600.1215,1595.0695,A,W,0.53848207,NULL
61302,201402120BOS,NBA,1,2014,2/12/2014,53,0,SAS,Spurs,104,1636.5557,1643.6108,55.0163,BOS,Celtics,92,1415.5034,1408.4482,A,W,0.66748518,NULL
61302,201402120BOS,NBA,0,2014,2/12/2014,54,0,BOS,Celtics,92,1415.5034,1408.4482,31.133957,SAS,Spurs,104,1636.5557,1643.6108,H,L,0.33251482,NULL
61303,201402120BRK,NBA,0,2014,2/12/2014,50,0,BRK,Nets,105,1502.8024,1510.6125,41.653149,CHA,Hornets,89,1462.8846,1455.0745,H,W,0.69113505,NULL
61303,201402120BRK,NBA,1,2014,2/12/2014,53,0,CHA,Hornets,89,1462.8846,1455.0745,35.854774,BRK,Nets,105,1502.8024,1510.6125,A,L,0.30886495,NULL
61304,201402120DET,NBA,0,2014,2/12/2014,52,0,DET,Pistons,89,1426.5536,1416.1353,31.897112,CLE,Cavaliers,93,1364.923,1375.3413,H,L,0.71716058,NULL
61304,201402120DET,NBA,1,2014,2/12/2014,53,0,CLE,Cavaliers,93,1364.923,1375.3413,27.935125,DET,Pistons,89,1426.5536,1416.1353,A,W,0.28283942,NULL
61305,201402120GSW,NBA,0,2014,2/12/2014,53,0,GSW,Warriors,110,1596.3759,1591.7123,50.010773,MIA,Heat,111,1655.7751,1660.4387,H,L,0.5581646,NULL
61305,201402120GSW,NBA,1,2014,2/12/2014,51,0,MIA,Heat,111,1655.7751,1660.4387,56.551632,GSW,Warriors,110,1596.3759,1591.7123,A,W,0.4418354,NULL
61306,201402120HOU,NBA,0,2014,2/12/2014,53,0,HOU,Rockets,113,1631.2943,1632.8602,54.011204,WAS,Wizards,112,1518.179,1516.613,H,W,0.77325636,NULL
61306,201402120HOU,NBA,1,2014,2/12/2014,52,0,WAS,Wizards,112,1518.179,1516.613,42.282207,HOU,Rockets,113,1631.2943,1632.8602,A,L,0.22674364,NULL
61307,201402120IND,NBA,0,2014,2/12/2014,52,0,IND,Pacers,73,1662.5131,1645.865,55.224705,DAL,Mavericks,81,1556.6661,1573.3142,H,L,0.76583666,NULL
61307,201402120IND,NBA,1,2014,2/12/2014,54,0,DAL,Mavericks,81,1556.6661,1573.3142,48.156296,IND,Pacers,73,1662.5131,1645.865,A,W,0.23416334,NULL
61308,201402120LAC,NBA,0,2014,2/12/2014,55,0,LAC,Clippers,122,1648.6304,1652.295,55.814583,POR,Trailblazers,117,1595.0695,1591.4048,H,W,0.70764375,NULL
61308,201402120LAC,NBA,1,2014,2/12/2014,53,0,POR,Trailblazers,117,1595.0695,1591.4048,49.980068,LAC,Clippers,122,1648.6304,1652.295,A,L,0.29235625,NULL
61309,201402120MIL,NBA,1,2014,2/12/2014,52,0,NOP,Pelicans,102,1450.1437,1454.67,35.813026,MIL,Bucks,98,1266.4353,1261.9089,A,W,0.61818796,NULL
61309,201402120MIL,NBA,0,2014,2/12/2014,52,0,MIL,Bucks,98,1266.4353,1261.9089,18.393518,NOP,Pelicans,102,1450.1437,1454.67,H,L,0.38181204,NULL
61310,201402120MIN,NBA,1,2014,2/12/2014,51,0,DEN,Nuggets,90,1483.0079,1472.084,37.619419,MIN,Timberwolves,117,1529.2581,1540.182,A,L,0.30113828,NULL
61310,201402120MIN,NBA,0,2014,2/12/2014,53,0,MIN,Timberwolves,117,1529.2581,1540.182,44.744446,DEN,Nuggets,90,1483.0079,1472.084,H,W,0.69886172,NULL
61311,201402120NYK,NBA,1,2014,2/12/2014,53,0,SAC,Kings,106,1418.4943,1429.491,33.238667,NYK,Knicks,101,1459.8812,1448.8845,A,W,0.30706245,NULL
61311,201402120NYK,NBA,0,2014,2/12/2014,52,0,NYK,Knicks,101,1459.8812,1448.8845,35.217022,SAC,Kings,106,1418.4943,1429.491,H,L,0.69293755,NULL
61312,201402120ORL,NBA,1,2014,2/12/2014,52,0,MEM,Grizzlies,86,1567.5103,1571.5137,47.973034,ORL,Magic,81,1332.6615,1328.6581,A,W,0.68487173,NULL
61312,201402120ORL,NBA,0,2014,2/12/2014,54,0,ORL,Magic,81,1332.6615,1328.6581,23.716108,MEM,Grizzlies,86,1567.5103,1571.5137,H,L,0.31512827,NULL
61313,201402120TOR,NBA,0,2014,2/12/2014,52,0,TOR,Raptors,104,1566.3049,1574.395,48.266159,ATL,Hawks,83,1494.7816,1486.6915,H,W,0.72856766,NULL
61313,201402120TOR,NBA,1,2014,2/12/2014,51,0,ATL,Hawks,83,1494.7816,1486.6915,39.14526,TOR,Raptors,104,1566.3049,1574.395,A,L,0.27143234,NULL
61314,201402120UTA,NBA,0,2014,2/12/2014,52,0,UTA,Jazz,105,1454.3888,1456.354,35.986931,PHI,Sixers,100,1279.3676,1277.4023,H,W,0.8296501,NULL
61314,201402120UTA,NBA,1,2014,2/12/2014,54,0,PHI,Sixers,100,1279.3676,1277.4023,19.549278,UTA,Jazz,105,1454.3888,1456.354,A,L,0.1703499,NULL
61315,201402130CHI,NBA,1,2014,2/13/2014,51,0,BRK,Nets,76,1510.6125,1500.9413,40.638741,CHI,Bulls,92,1503.4359,1513.1072,A,L,0.36950654,NULL
61315,201402130CHI,NBA,0,2014,2/13/2014,52,0,CHI,Bulls,92,1503.4359,1513.1072,41.914726,BRK,Nets,76,1510.6125,1500.9413,H,W,0.63049346,NULL
61316,201402130LAL,NBA,1,2014,2/13/2014,55,0,OKC,Thunder,107,1731.9666,1733.8584,62.639786,LAL,Lakers,103,1369.67,1367.7782,A,W,0.81904638,NULL
61316,201402130LAL,NBA,0,2014,2/13/2014,53,0,LAL,Lakers,103,1369.67,1367.7782,27.226801,OKC,Thunder,107,1731.9666,1733.8584,H,L,0.18095361,NULL
61317,201402180DAL,NBA,1,2014,2/18/2014,52,0,MIA,Heat,117,1660.4387,1671.9768,57.576027,DAL,Mavericks,106,1573.3142,1561.7761,A,W,0.48147917,NULL
61317,201402180DAL,NBA,0,2014,2/18/2014,55,0,DAL,Mavericks,106,1573.3142,1561.7761,46.977142,MIA,Heat,117,1660.4387,1671.9768,H,L,0.51852083,NULL
61318,201402180DEN,NBA,1,2014,2/18/2014,52,0,PHO,Suns,112,1550.5262,1558.1309,46.602398,DEN,Nuggets,107,1472.084,1464.4794,A,W,0.46901566,NULL
61318,201402180DEN,NBA,0,2014,2/18/2014,52,0,DEN,Nuggets,107,1472.084,1464.4794,36.828522,PHO,Suns,112,1550.5262,1558.1309,H,L,0.53098434,NULL
61319,201402180DET,NBA,1,2014,2/18/2014,54,0,CHA,Hornets,108,1455.0745,1469.4365,37.343761,DET,Pistons,96,1416.1353,1401.7732,A,W,0.41302013,NULL
61319,201402180DET,NBA,0,2014,2/18/2014,53,0,DET,Pistons,96,1416.1353,1401.7732,30.477081,CHA,Hornets,108,1455.0745,1469.4365,H,L,0.58697987,NULL
61320,201402180IND,NBA,0,2014,2/18/2014,53,0,IND,Pacers,108,1645.865,1649.0217,55.515156,ATL,Hawks,98,1486.6915,1483.5348,H,W,0.81636661,NULL
61320,201402180IND,NBA,1,2014,2/18/2014,52,0,ATL,Hawks,98,1486.6915,1483.5348,38.814938,IND,Pacers,108,1645.865,1649.0217,A,L,0.18363339,NULL
61321,201402180LAC,NBA,0,2014,2/18/2014,56,0,LAC,Clippers,103,1652.295,1637.4855,54.445858,SAS,Spurs,113,1643.6108,1658.4204,H,L,0.65149939,NULL
61321,201402180LAC,NBA,1,2014,2/18/2014,54,0,SAS,Spurs,113,1643.6108,1658.4204,56.370026,LAC,Clippers,103,1652.295,1637.4855,A,W,0.34850061,NULL
61322,201402180MEM,NBA,1,2014,2/18/2014,53,0,NYK,Knicks,93,1448.8845,1446.2886,34.95039,MEM,Grizzlies,98,1571.5137,1574.1096,A,L,0.21728539,NULL
61322,201402180MEM,NBA,0,2014,2/18/2014,53,0,MEM,Grizzlies,98,1571.5137,1574.1096,48.23716,NYK,Knicks,93,1448.8845,1446.2886,H,W,0.78271461,NULL
61323,201402180MIL,NBA,1,2014,2/18/2014,55,0,ORL,Magic,100,1328.6581,1323.0853,23.238338,MIL,Bucks,104,1261.9089,1267.4817,A,L,0.45229375,NULL
61323,201402180MIL,NBA,0,2014,2/18/2014,53,0,MIL,Bucks,104,1261.9089,1267.4817,18.803556,ORL,Magic,100,1328.6581,1323.0853,H,W,0.54770625,NULL
61324,201402180PHI,NBA,0,2014,2/18/2014,55,0,PHI,Sixers,85,1277.4023,1255.907,17.959057,CLE,Cavaliers,114,1375.3413,1396.8367,H,L,0.50296605,NULL
61324,201402180PHI,NBA,1,2014,2/18/2014,54,0,CLE,Cavaliers,114,1375.3413,1396.8367,29.994961,PHI,Sixers,85,1277.4023,1255.907,A,W,0.49703395,NULL
61325,201402180WAS,NBA,1,2014,2/18/2014,53,0,TOR,Raptors,103,1574.395,1586.434,49.482307,WAS,Wizards,93,1516.613,1504.5741,A,W,0.43954068,NULL
61325,201402180WAS,NBA,0,2014,2/18/2014,53,0,WAS,Wizards,93,1516.613,1504.5741,41.019794,TOR,Raptors,103,1574.395,1586.434,H,L,0.56045932,NULL
61326,201402190ATL,NBA,1,2014,2/19/2014,54,0,WAS,Wizards,114,1504.5741,1523.7026,43.024647,ATL,Hawks,97,1483.5348,1464.4063,A,W,0.38828325,NULL
61326,201402190ATL,NBA,0,2014,2/19/2014,53,0,ATL,Hawks,97,1483.5348,1464.4063,36.82093,WAS,Wizards,114,1504.5741,1523.7026,H,L,0.61171675,NULL
61327,201402190CHA,NBA,0,2014,2/19/2014,55,0,CHA,Hornets,116,1469.4365,1476.8453,38.115944,DET,Pistons,98,1401.7732,1394.3644,H,W,0.72415125,NULL
61327,201402190CHA,NBA,1,2014,2/19/2014,54,0,DET,Pistons,98,1401.7732,1394.3644,29.754725,CHA,Hornets,116,1469.4365,1476.8453,A,L,0.27584875,NULL
61328,201402190CLE,NBA,1,2014,2/19/2014,56,0,ORL,Magic,93,1323.0853,1318.7983,22.874788,CLE,Cavaliers,101,1396.8367,1401.1237,A,L,0.26890343,NULL
61328,201402190CLE,NBA,0,2014,2/19/2014,55,0,CLE,Cavaliers,101,1396.8367,1401.1237,30.413464,ORL,Magic,93,1323.0853,1318.7983,H,W,0.73109657,NULL
61329,201402190LAL,NBA,0,2014,2/19/2014,54,0,LAL,Lakers,108,1367.7782,1358.0653,26.330603,HOU,Rockets,134,1632.8602,1642.5731,H,L,0.2788268,NULL
61329,201402190LAL,NBA,1,2014,2/19/2014,54,0,HOU,Rockets,134,1632.8602,1642.5731,54.920082,LAL,Lakers,108,1367.7782,1358.0653,A,W,0.72117317,NULL
61330,201402190MIN,NBA,0,2014,2/19/2014,54,0,MIN,Timberwolves,104,1540.182,1552.8359,46.056377,IND,Pacers,91,1649.0217,1636.3678,H,W,0.48728135,NULL
61330,201402190MIN,NBA,1,2014,2/19/2014,54,0,IND,Pacers,91,1649.0217,1636.3678,54.341133,MIN,Timberwolves,104,1540.182,1552.8359,A,L,0.51271868,NULL
61331,201402190NOP,NBA,1,2014,2/19/2014,54,0,NYK,Knicks,98,1446.2886,1458.2838,36.186451,NOP,Pelicans,91,1454.67,1442.6748,A,W,0.34889638,NULL
61331,201402190NOP,NBA,0,2014,2/19/2014,53,0,NOP,Pelicans,91,1454.67,1442.6748,34.58009,NYK,Knicks,98,1446.2886,1458.2838,H,L,0.65110362,NULL
61332,201402190PHO,NBA,1,2014,2/19/2014,55,0,BOS,Celtics,94,1408.4482,1405.9736,30.889788,PHO,Suns,100,1558.1309,1560.6055,A,L,0.19196558,NULL
61332,201402190PHO,NBA,0,2014,2/19/2014,53,0,PHO,Suns,100,1558.1309,1560.6055,46.856903,BOS,Celtics,94,1408.4482,1405.9736,H,W,0.80803442,NULL
61333,201402190POR,NBA,0,2014,2/19/2014,54,0,POR,Trailblazers,109,1591.4048,1585.9722,49.435928,SAS,Spurs,111,1658.4204,1663.853,H,L,0.54732621,NULL
61333,201402190POR,NBA,1,2014,2/19/2014,55,0,SAS,Spurs,111,1658.4204,1663.853,56.857231,POR,Trailblazers,109,1591.4048,1585.9722,A,W,0.45267379,NULL
61334,201402190SAC,NBA,1,2014,2/19/2014,54,0,GSW,Warriors,101,1591.7123,1599.3416,50.769043,SAC,Kings,92,1429.491,1421.8617,A,W,0.58859849,NULL
61334,201402190SAC,NBA,0,2014,2/19/2014,54,0,SAC,Kings,92,1429.491,1421.8617,32.470005,GSW,Warriors,101,1591.7123,1599.3416,H,L,0.41140151,NULL
61335,201402190TOR,NBA,0,2014,2/19/2014,54,0,TOR,Raptors,92,1586.434,1578.2368,48.6558,CHI,Bulls,94,1513.1072,1521.3043,H,L,0.73061579,NULL
61335,201402190TOR,NBA,1,2014,2/19/2014,53,0,CHI,Bulls,94,1513.1072,1521.3043,42.773613,TOR,Raptors,92,1586.434,1578.2368,A,W,0.26938421,NULL
61336,201402190UTA,NBA,1,2014,2/19/2014,52,0,BRK,Nets,105,1500.9413,1510.3124,41.62167,UTA,Jazz,99,1456.354,1446.9829,A,W,0.42092407,NULL
61336,201402190UTA,NBA,0,2014,2/19/2014,53,0,UTA,Jazz,99,1456.354,1446.9829,35.021656,BRK,Nets,105,1500.9413,1510.3124,H,L,0.57907593,NULL
61337,201402200GSW,NBA,1,2014,2/20/2014,55,0,HOU,Rockets,99,1642.5731,1638.0914,54.502556,GSW,Warriors,102,1599.3416,1603.8232,A,L,0.41902298,NULL
61337,201402200GSW,NBA,0,2014,2/20/2014,55,0,GSW,Warriors,102,1599.3416,1603.8232,51.211239,HOU,Rockets,99,1642.5731,1638.0914,H,W,0.58097702,NULL
61338,201402200MIL,NBA,0,2014,2/20/2014,54,0,MIL,Bucks,90,1267.4817,1260.0442,18.25774,DEN,Nuggets,101,1464.4794,1471.9169,H,L,0.3639262,NULL
61338,201402200MIL,NBA,1,2014,2/20/2014,53,0,DEN,Nuggets,101,1464.4794,1471.9169,37.602009,MIL,Bucks,90,1267.4817,1260.0442,A,W,0.63607383,NULL
61339,201402200OKC,NBA,0,2014,2/20/2014,56,0,OKC,Thunder,81,1733.8584,1704.9949,60.371254,MIA,Heat,103,1671.9768,1700.8403,H,L,0.7174536,NULL
61339,201402200OKC,NBA,1,2014,2/20/2014,53,0,MIA,Heat,103,1671.9768,1700.8403,60.031048,OKC,Thunder,81,1733.8584,1704.9949,A,W,0.2825464,NULL
61340,201402210CHA,NBA,1,2014,2/21/2014,54,0,NOP,Pelicans,87,1442.6748,1439.4843,34.254044,CHA,Hornets,90,1476.8453,1480.0359,A,L,0.31597149,NULL
61340,201402210CHA,NBA,0,2014,2/21/2014,56,0,CHA,Hornets,90,1476.8453,1480.0359,38.449146,NOP,Pelicans,87,1442.6748,1439.4843,H,W,0.68402851,NULL
61341,201402210CHI,NBA,0,2014,2/21/2014,54,0,CHI,Bulls,117,1521.3043,1532.3528,43.928661,DEN,Nuggets,89,1471.9169,1460.8684,H,W,0.70264882,NULL
61341,201402210CHI,NBA,1,2014,2/21/2014,54,0,DEN,Nuggets,89,1471.9169,1460.8684,36.454033,CHI,Bulls,117,1521.3043,1532.3528,A,L,0.29735118,NULL
61342,201402210DET,NBA,1,2014,2/21/2014,54,0,ATL,Hawks,107,1464.4063,1456.3021,35.981571,DET,Pistons,115,1394.3644,1402.4685,A,L,0.45699334,NULL
61342,201402210DET,NBA,0,2014,2/21/2014,55,0,DET,Pistons,115,1394.3644,1402.4685,30.545244,ATL,Hawks,107,1464.4063,1456.3021,H,W,0.54300666,NULL
61343,201402210LAL,NBA,0,2014,2/21/2014,55,0,LAL,Lakers,101,1358.0653,1366.019,27.063345,BOS,Celtics,92,1405.9736,1398.0199,H,W,0.57440925,NULL
61343,201402210LAL,NBA,1,2014,2/21/2014,56,0,BOS,Celtics,92,1405.9736,1398.0199,30.110228,LAL,Lakers,101,1358.0653,1366.019,A,L,0.42559075,NULL
61344,201402210MEM,NBA,1,2014,2/21/2014,57,0,LAC,Clippers,96,1637.4855,1630.7618,53.812923,MEM,Grizzlies,102,1574.1096,1580.8333,A,L,0.44748795,NULL
61344,201402210MEM,NBA,0,2014,2/21/2014,54,0,MEM,Grizzlies,102,1574.1096,1580.8333,48.918327,LAC,Clippers,96,1637.4855,1630.7618,H,W,0.55251205,NULL
61345,201402210ORL,NBA,1,2014,2/21/2014,55,0,NYK,Knicks,121,1458.2838,1447.8474,35.110439,ORL,Magic,129,1318.7983,1329.2347,A,L,0.55658078,NULL
61345,201402210ORL,NBA,0,2014,2/21/2014,57,0,ORL,Magic,129,1318.7983,1329.2347,23.765879,NYK,Knicks,121,1458.2838,1447.8474,H,W,0.44341922,NULL
61346,201402210PHI,NBA,0,2014,2/21/2014,56,0,PHI,Sixers,112,1255.907,1251.2285,17.625551,DAL,Mavericks,124,1561.7761,1566.4546,H,L,0.23414038,NULL
61346,201402210PHI,NBA,1,2014,2/21/2014,56,0,DAL,Mavericks,124,1561.7761,1566.4546,47.456604,PHI,Sixers,112,1255.907,1251.2285,A,W,0.7658596,NULL
61347,201402210PHO,NBA,1,2014,2/21/2014,56,0,SAS,Spurs,85,1663.853,1646.7025,55.301926,PHO,Suns,106,1560.6055,1577.756,A,L,0.50467348,NULL
61347,201402210PHO,NBA,0,2014,2/21/2014,54,0,PHO,Suns,106,1560.6055,1577.756,48.607109,SAS,Spurs,85,1663.853,1646.7025,H,W,0.49532652,NULL
61348,201402210POR,NBA,0,2014,2/21/2014,55,0,POR,Trailblazers,102,1585.9722,1589.0469,49.744293,UTA,Jazz,94,1446.9829,1443.9082,H,W,0.7983048,NULL
61348,201402210POR,NBA,1,2014,2/21/2014,54,0,UTA,Jazz,94,1446.9829,1443.9082,34.70636,POR,Trailblazers,102,1585.9722,1589.0469,A,L,0.2016952,NULL
61349,201402210TOR,NBA,1,2014,2/21/2014,56,0,CLE,Cavaliers,91,1401.1237,1398.8009,30.186413,TOR,Raptors,98,1578.2368,1580.5596,A,L,0.16865474,NULL
61349,201402210TOR,NBA,0,2014,2/21/2014,55,0,TOR,Raptors,98,1578.2368,1580.5596,48.890686,CLE,Cavaliers,91,1401.1237,1398.8009,H,W,0.83134526,NULL
61350,201402220ATL,NBA,1,2014,2/22/2014,56,0,NYK,Knicks,98,1447.8474,1441.5992,34.470081,ATL,Hawks,107,1456.3021,1462.5503,A,L,0.3488006,NULL
61350,201402220ATL,NBA,0,2014,2/22/2014,55,0,ATL,Hawks,107,1456.3021,1462.5503,36.628368,NYK,Knicks,98,1447.8474,1441.5992,H,W,0.6511994,NULL
61351,201402220CHA,NBA,1,2014,2/22/2014,55,0,MEM,Grizzlies,89,1580.8333,1575.2262,48.350578,CHA,Hornets,92,1480.0359,1485.6429,A,L,0.50114751,NULL
61351,201402220CHA,NBA,0,2014,2/22/2014,57,0,CHA,Hornets,92,1480.0359,1485.6429,39.035507,MEM,Grizzlies,89,1580.8333,1575.2262,H,W,0.49885249,NULL
61352,201402220DET,NBA,1,2014,2/22/2014,57,0,DAL,Mavericks,113,1566.4546,1575.0221,48.329853,DET,Pistons,102,1402.4685,1393.901,A,W,0.59105623,NULL
61352,201402220DET,NBA,0,2014,2/22/2014,56,0,DET,Pistons,102,1402.4685,1393.901,29.709789,DAL,Mavericks,113,1566.4546,1575.0221,H,L,0.40894377,NULL
61353,201402220GSW,NBA,1,2014,2/22/2014,53,0,BRK,Nets,86,1510.3124,1506.7115,41.244003,GSW,Warriors,93,1603.8232,1607.4241,A,L,0.24713743,NULL
61353,201402220GSW,NBA,0,2014,2/22/2014,56,0,GSW,Warriors,93,1603.8232,1607.4241,51.564697,BRK,Nets,86,1510.3124,1506.7115,H,W,0.75286257,NULL
61354,201402220MIL,NBA,1,2014,2/22/2014,55,0,IND,Pacers,110,1636.3678,1639.2454,54.610367,MIL,Bucks,100,1260.0442,1257.1666,A,W,0.83070707,NULL
61354,201402220MIL,NBA,0,2014,2/22/2014,55,0,MIL,Bucks,100,1260.0442,1257.1666,18.049622,IND,Pacers,110,1636.3678,1639.2454,H,L,0.16929296,NULL
61355,201402220SAC,NBA,1,2014,2/22/2014,57,0,BOS,Celtics,98,1398.0199,1392.9839,29.620939,SAC,Kings,105,1421.8617,1426.8977,A,L,0.32896042,NULL
61355,201402220SAC,NBA,0,2014,2/22/2014,55,0,SAC,Kings,105,1421.8617,1426.8977,32.976723,BOS,Celtics,98,1398.0199,1392.9839,H,W,0.67103958,NULL
61356,201402220UTA,NBA,0,2014,2/22/2014,55,0,UTA,Jazz,104,1443.9082,1429.7383,33.26368,MIN,Timberwolves,121,1552.8359,1567.0059,H,L,0.48715478,NULL
61356,201402220UTA,NBA,1,2014,2/22/2014,55,0,MIN,Timberwolves,121,1552.8359,1567.0059,47.512981,UTA,Jazz,104,1443.9082,1429.7383,A,W,0.51284522,NULL
61357,201402220WAS,NBA,0,2014,2/22/2014,55,0,WAS,Wizards,94,1523.7026,1525.5149,43.214237,NOP,Pelicans,93,1439.4843,1437.672,H,W,0.7427758,NULL
61357,201402220WAS,NBA,1,2014,2/22/2014,55,0,NOP,Pelicans,93,1439.4843,1437.672,34.069237,WAS,Wizards,94,1523.7026,1525.5149,A,L,0.2572242,NULL
61358,201402230CLE,NBA,1,2014,2/23/2014,56,0,WAS,Wizards,96,1525.5149,1536.5907,44.370571,CLE,Cavaliers,83,1398.8009,1387.7251,A,W,0.53836894,NULL
61358,201402230CLE,NBA,0,2014,2/23/2014,57,0,CLE,Cavaliers,83,1398.8009,1387.7251,29.113731,WAS,Wizards,96,1525.5149,1536.5907,H,L,0.46163106,NULL
61359,201402230DEN,NBA,0,2014,2/23/2014,55,0,DEN,Nuggets,95,1460.8684,1441.1678,34.425987,SAC,Kings,109,1426.8977,1446.5983,H,L,0.68377984,NULL
61359,201402230DEN,NBA,1,2014,2/23/2014,56,0,SAC,Kings,109,1426.8977,1446.5983,34.98217,DEN,Nuggets,95,1460.8684,1441.1678,A,W,0.31622016,NULL
61360,201402230LAL,NBA,0,2014,2/23/2014,56,0,LAL,Lakers,102,1366.019,1359.4032,26.453127,BRK,Nets,108,1506.7115,1513.3274,H,L,0.44170508,NULL
61360,201402230LAL,NBA,1,2014,2/23/2014,54,0,BRK,Nets,108,1506.7115,1513.3274,41.937813,LAL,Lakers,102,1366.019,1359.4032,A,W,0.55829489,NULL
61361,201402230MIA,NBA,0,2014,2/23/2014,54,0,MIA,Heat,93,1700.8403,1704.5615,60.335926,CHI,Bulls,79,1532.3528,1528.6316,H,W,0.8242684,NULL
61361,201402230MIA,NBA,1,2014,2/23/2014,55,0,CHI,Bulls,79,1532.3528,1528.6316,43.540062,MIA,Heat,93,1700.8403,1704.5615,A,L,0.1757316,NULL
61362,201402230OKC,NBA,1,2014,2/23/2014,58,0,LAC,Clippers,125,1630.7618,1646.1992,55.255535,OKC,Thunder,117,1704.9949,1689.5575,A,W,0.26835871,NULL
61362,201402230OKC,NBA,0,2014,2/23/2014,57,0,OKC,Thunder,117,1704.9949,1689.5575,59.090179,LAC,Clippers,125,1630.7618,1646.1992,H,L,0.73164129,NULL
61363,201402230PHO,NBA,1,2014,2/23/2014,56,0,HOU,Rockets,115,1638.0914,1644.5216,55.100605,PHO,Suns,112,1577.756,1571.3258,A,W,0.44316483,NULL
61363,201402230PHO,NBA,0,2014,2/23/2014,55,0,PHO,Suns,112,1577.756,1571.3258,47.953899,HOU,Rockets,115,1638.0914,1644.5216,H,L,0.55683517,NULL
61364,201402230POR,NBA,0,2014,2/23/2014,56,0,POR,Trailblazers,108,1589.0469,1595.6931,50.407272,MIN,Timberwolves,97,1567.0059,1560.3596,H,W,0.66874725,NULL
61364,201402230POR,NBA,1,2014,2/23/2014,56,0,MIN,Timberwolves,97,1567.0059,1560.3596,46.831638,POR,Trailblazers,108,1589.0469,1595.6931,A,L,0.33125275,NULL
61365,201402230TOR,NBA,0,2014,2/23/2014,56,0,TOR,Raptors,105,1580.5596,1583.0161,49.138519,ORL,Magic,90,1329.2347,1326.7782,H,W,0.88312775,NULL
